1,NA,NA,1,1.929394200022216,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,1.187521600004402,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,3.6922640000120737,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,2.553395000009914,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,1.7558432000078028,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,1.1695286000031047,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,2.0753868000174407,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,0.9845807000092464,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,1.0246297999983653,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,1.435733500024071,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,1.7024063999997452,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,1.1343335000128718,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,2.7734753000113415,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,1.0194061000074726,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,1.9061615000246093,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,1.1864053000172134,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,0.8260909000091488,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,0.5533543000055943,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,NA,1,2.066732500010403,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,NA,1,0.9959781000070507,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,NA,1,1.396462100019562,NA,NA,NA,NA,NA,NA,NA,NA,
2,1,NA,1,0.8933298000047216,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,NA,1,1.2448123000067426,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,NA,1,0.6236449000134598,NA,NA,NA,NA,NA,NA,NA,NA,
1,4,NA,1,1.1339074000134133,NA,NA,NA,NA,NA,NA,NA,NA,
2,5,NA,1,0.7521514000109164,NA,NA,NA,NA,NA,NA,NA,NA,
1,6,NA,1,1.2977134000248043,NA,NA,NA,NA,NA,NA,NA,NA,
2,7,NA,1,0.8419204000092577,NA,NA,NA,NA,NA,NA,NA,NA,
1,8,NA,1,1.275405900014448,NA,NA,NA,NA,NA,NA,NA,NA,
2,9,NA,1,0.7761752000224078,NA,NA,NA,NA,NA,NA,NA,NA,
1,10,NA,1,4.33664740002132,NA,NA,NA,NA,NA,NA,NA,NA,
2,11,NA,1,0.9612703000166221,NA,NA,NA,NA,NA,NA,NA,NA,
1,12,NA,1,0.8466886000096565,NA,NA,NA,NA,NA,NA,NA,NA,
2,13,NA,1,0.5602183000009973,NA,NA,NA,NA,NA,NA,NA,NA,
1,14,NA,1,0.5820067000022391,NA,NA,NA,NA,NA,NA,NA,NA,
2,15,NA,1,0.737978800010751,NA,NA,NA,NA,NA,NA,NA,NA,
1,16,NA,1,0.8279640000109794,NA,NA,NA,NA,NA,NA,NA,NA,
2,17,NA,1,0.6626211999973748,NA,NA,NA,NA,NA,NA,NA,NA,
1,18,NA,1,0.6834851000166964,NA,NA,NA,NA,NA,NA,NA,NA,
2,19,NA,1,1.6606411000102526,NA,NA,NA,NA,NA,NA,NA,NA,
1,20,NA,1,1.0584713000134798,NA,NA,NA,NA,NA,NA,NA,NA,
2,21,NA,1,0.5554276000184473,NA,NA,NA,NA,NA,NA,NA,NA,
1,22,NA,0,0.7605442000058247,NA,NA,NA,NA,NA,NA,NA,NA,
2,23,NA,1,1.9664982000103919,NA,NA,NA,NA,NA,NA,NA,NA,
1,24,NA,1,1.1835832000069786,NA,NA,NA,NA,NA,NA,NA,NA,
2,25,NA,1,0.5756842000118922,NA,NA,NA,NA,NA,NA,NA,NA,
1,26,NA,1,2.435830400005216,NA,NA,NA,NA,NA,NA,NA,NA,
2,27,NA,1,0.9990558999998029,NA,NA,NA,NA,NA,NA,NA,NA,
1,28,NA,1,0.7911681000114186,NA,NA,NA,NA,NA,NA,NA,NA,
2,29,NA,1,0.8035959000117145,NA,NA,NA,NA,NA,NA,NA,NA,
1,30,NA,1,0.7582974000106333,NA,NA,NA,NA,NA,NA,NA,NA,
2,31,NA,1,1.8117769000091357,NA,NA,NA,NA,NA,NA,NA,NA,
1,32,NA,1,0.988102000017534,NA,NA,NA,NA,NA,NA,NA,NA,
2,33,NA,1,1.3792282000067644,NA,NA,NA,NA,NA,NA,NA,NA,
1,34,NA,1,3.388489800025127,NA,NA,NA,NA,NA,NA,NA,NA,
2,35,NA,1,0.5783801000070525,NA,NA,NA,NA,NA,NA,NA,NA,
1,36,NA,1,1.0987445000064326,NA,NA,NA,NA,NA,NA,NA,NA,
2,37,NA,1,0.5668115000007674,NA,NA,NA,NA,NA,NA,NA,NA,
1,38,NA,0,0.7673415000172099,NA,NA,NA,NA,NA,NA,NA,NA,
2,39,NA,1,0.9243607000098564,NA,NA,NA,NA,NA,NA,NA,NA,
1,40,NA,1,1.0266357000218704,NA,NA,NA,NA,NA,NA,NA,NA,
2,41,NA,1,0.6008915000129491,NA,NA,NA,NA,NA,NA,NA,NA,
1,42,NA,1,2.4369968000100926,NA,NA,NA,NA,NA,NA,NA,NA,
2,43,NA,1,0.5032416000176454,NA,NA,NA,NA,NA,NA,NA,NA,
1,44,NA,1,0.9023041000036756,NA,NA,NA,NA,NA,NA,NA,NA,
2,45,NA,1,0.766528100008145,NA,NA,NA,NA,NA,NA,NA,NA,
1,46,NA,1,2.4148998000164283,NA,NA,NA,NA,NA,NA,NA,NA,
2,47,NA,1,0.45943660000921227,NA,NA,NA,NA,NA,NA,NA,NA,
1,48,NA,1,0.6495151000126498,NA,NA,NA,NA,NA,NA,NA,NA,
2,49,NA,1,0.5821628000121564,NA,NA,NA,NA,NA,NA,NA,NA,
1,50,NA,1,3.6588237000105437,NA,NA,NA,NA,NA,NA,NA,NA,
2,51,NA,1,0.5495929000026081,NA,NA,NA,NA,NA,NA,NA,NA,
1,52,NA,1,0.588013000000501,NA,NA,NA,NA,NA,NA,NA,NA,
2,53,NA,1,0.6553945000050589,NA,NA,NA,NA,NA,NA,NA,NA,
1,54,NA,1,1.1728959000029135,NA,NA,NA,NA,NA,NA,NA,NA,
2,55,NA,1,0.5978125000110595,NA,NA,NA,NA,NA,NA,NA,NA,
1,56,NA,1,0.45312010000634473,NA,NA,NA,NA,NA,NA,NA,NA,
2,57,NA,1,1.4868025000032503,NA,NA,NA,NA,NA,NA,NA,NA,
1,58,NA,1,3.1792010000062874,NA,NA,NA,NA,NA,NA,NA,NA,
2,59,NA,1,0.8725718000059715,NA,NA,NA,NA,NA,NA,NA,NA,
1,60,NA,1,0.5451740000135032,NA,NA,NA,NA,NA,NA,NA,NA,
2,61,NA,1,0.5790925000037532,NA,NA,NA,NA,NA,NA,NA,NA,
1,62,NA,1,0.6921125000080792,NA,NA,NA,NA,NA,NA,NA,NA,
2,63,NA,1,0.6602276000048732,NA,NA,NA,NA,NA,NA,NA,NA,
1,64,NA,1,0.9568393000081414,NA,NA,NA,NA,NA,NA,NA,NA,
2,65,NA,1,0.6111887000006391,NA,NA,NA,NA,NA,NA,NA,NA,
1,66,NA,0,2.3899695000000065,NA,NA,NA,NA,NA,NA,NA,NA,
2,67,NA,1,0.639039200003026,NA,NA,NA,NA,NA,NA,NA,NA,
1,68,NA,1,2.4850860000005923,NA,NA,NA,NA,NA,NA,NA,NA,
2,69,NA,1,0.6293883000034839,NA,NA,NA,NA,NA,NA,NA,NA,
1,70,NA,1,0.9078098000172758,NA,NA,NA,NA,NA,NA,NA,NA,
2,71,NA,1,0.7675708000169834,NA,NA,NA,NA,NA,NA,NA,NA,
1,72,NA,1,0.9759725000039907,NA,NA,NA,NA,NA,NA,NA,NA,
2,73,NA,1,0.8732519000186585,NA,NA,NA,NA,NA,NA,NA,NA,
1,74,NA,1,1.525163700018311,NA,NA,NA,NA,NA,NA,NA,NA,
2,75,NA,1,0.6126107000018237,NA,NA,NA,NA,NA,NA,NA,NA,
1,76,NA,1,1.5636158000124851,NA,NA,NA,NA,NA,NA,NA,NA,
2,77,NA,1,0.741540500006522,NA,NA,NA,NA,NA,NA,NA,NA,
1,78,NA,1,2.292047700015246,NA,NA,NA,NA,NA,NA,NA,NA,
2,79,NA,1,1.1205001000053016,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,0,1,0.9134327000065241,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,1,1,0.4883904000162147,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,2,1,1.3008500000141794,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,3,1,0.7488374000095064,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,4,1,0.8907571000017924,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,5,1,0.6420929000159958,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,6,1,0.8801399000076344,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,7,1,1.172934100002749,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,8,1,1.4978080000146292,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,9,1,0.6337559000094188,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,10,1,1.6080761000193888,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,11,1,0.9117351000022609,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,12,1,1.1827737000130583,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,13,1,2.760385800007498,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,14,1,1.102706500023487,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,15,1,0.6978637000138406,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,16,1,0.7334304000105476,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,17,1,0.9557430000131717,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,18,1,3.077009500004351,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,19,1,0.6789145000075223,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,20,1,1.5475847000052454,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,21,1,0.5023508000012953,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,22,1,0.5126422000030288,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,23,1,0.6561962000123458,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,24,1,1.5094084000011208,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,25,1,0.7528491000120994,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,26,1,0.7302204000006896,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,27,1,2.2690033000108087,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,28,1,0.5982287000078941,NA,NA,NA,NA,NA,NA,NA,NA,
2,NA,29,1,0.6584860000148183,NA,NA,NA,NA,NA,NA,NA,NA,
1,NA,30,1,0.7643990000069607,NA,NA,NA,NA,NA,NA,NA,NA,
