"subj_idx","congruency","AffValue","response","rt","cogflex","conf"
56,"Ic","pos",1,0.5509722,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.6157316,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5898005,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5430997,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.6671559,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5029438,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.7055445,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5333932,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5362096,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.6779492,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.4488396,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.4562126,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.6354737,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.584235,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.6322375,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.4794245,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.6208992,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5765087,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5402726,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.7116121,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5596568,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5478382,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.4690137,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.4614967,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.621223,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5538149,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5788557,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5821603,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5901717,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5615808,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.7579359,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.4540895,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5870899,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5137001,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.688132,910.965551738672,"Ic_pos"
56,"Ic","pos",1,0.5176938,910.965551738672,"Ic_pos"
57,"Co","neg",1,0.763235700000223,942.341973150227,"Co_neg"
57,"Co","neg",1,0.683965200001694,942.341973150227,"Co_neg"
57,"Co","neg",1,0.645618800001102,942.341973150227,"Co_neg"
57,"Co","neg",1,0.537110700002813,942.341973150227,"Co_neg"
57,"Co","neg",1,0.80654240000149,942.341973150227,"Co_neg"
57,"Co","neg",1,0.645674800001871,942.341973150227,"Co_neg"
57,"Co","neg",1,0.590968999997131,942.341973150227,"Co_neg"
57,"Co","neg",1,0.812019599998166,942.341973150227,"Co_neg"
57,"Co","neg",1,0.569926600001054,942.341973150227,"Co_neg"
57,"Co","neg",1,0.658229500000743,942.341973150227,"Co_neg"
57,"Co","neg",1,0.94076170000335,942.341973150227,"Co_neg"
57,"Co","neg",1,0.724726500000543,942.341973150227,"Co_neg"
57,"Co","neg",1,0.562185700000555,942.341973150227,"Co_neg"
57,"Co","neg",1,0.609619300001214,942.341973150227,"Co_neg"
57,"Co","neg",1,0.723486199996842,942.341973150227,"Co_neg"
57,"Co","neg",1,1.08678900000086,942.341973150227,"Co_neg"
57,"Co","neg",1,1.14127279999957,942.341973150227,"Co_neg"
57,"Co","neg",1,0.949461899999733,942.341973150227,"Co_neg"
57,"Co","neg",1,0.642877499998576,942.341973150227,"Co_neg"
57,"Co","neg",1,1.42285640000046,942.341973150227,"Co_neg"
57,"Co","neg",1,1.26628969999729,942.341973150227,"Co_neg"
57,"Co","neg",1,0.593781600000511,942.341973150227,"Co_neg"
57,"Co","neg",1,0.805916699999216,942.341973150227,"Co_neg"
57,"Co","neg",1,0.5513933000002,942.341973150227,"Co_neg"
57,"Co","neg",1,0.637864000000263,942.341973150227,"Co_neg"
57,"Co","neg",1,0.545002200000454,942.341973150227,"Co_neg"
57,"Co","neg",1,0.66661380000005,942.341973150227,"Co_neg"
57,"Co","neg",1,0.622241499997472,942.341973150227,"Co_neg"
57,"Co","neg",1,0.460610600002838,942.341973150227,"Co_neg"
57,"Co","neg",1,0.636397399997804,942.341973150227,"Co_neg"
57,"Co","neg",1,0.585844000001089,942.341973150227,"Co_neg"
57,"Co","neg",1,0.538710099997843,942.341973150227,"Co_neg"
57,"Co","neg",1,0.598379700000805,942.341973150227,"Co_neg"
57,"Co","neg",1,0.5113663000011,942.341973150227,"Co_neg"
57,"Co","neg",1,0.480849899999157,942.341973150227,"Co_neg"
57,"Co","neg",1,0.640918799999781,942.341973150227,"Co_neg"
57,"Co","neg",1,0.64537030000065,942.341973150227,"Co_neg"
57,"Co","neg",1,0.850538500002585,942.341973150227,"Co_neg"
57,"Co","neg",1,0.501344299998891,942.341973150227,"Co_neg"
57,"Co","neg",1,0.788711900000635,942.341973150227,"Co_neg"
57,"Co","neg",1,0.561887099996966,942.341973150227,"Co_neg"
57,"Co","neg",0,1.19919120000122,942.341973150227,"Co_neg"
57,"Co","neg",1,0.608017100003053,942.341973150227,"Co_neg"
57,"Co","neg",1,0.627004599999054,942.341973150227,"Co_neg"
57,"Co","neg",1,0.467762199998106,942.341973150227,"Co_neg"
57,"Co","neg",1,0.492859499998303,942.341973150227,"Co_neg"
57,"Co","neg",1,1.06429420000131,942.341973150227,"Co_neg"
57,"Co","neg",1,0.675285099998291,942.341973150227,"Co_neg"
57,"Co","neg",1,0.435793299999204,942.341973150227,"Co_neg"
57,"Co","neg",1,0.726053599999432,942.341973150227,"Co_neg"
57,"Co","neg",1,0.738195400001132,942.341973150227,"Co_neg"
57,"Co","neg",1,0.530052699999942,942.341973150227,"Co_neg"
57,"Co","neg",1,0.562366300000576,942.341973150227,"Co_neg"
57,"Co","neg",1,0.471286300002248,942.341973150227,"Co_neg"
57,"Co","neg",1,0.541508400001476,942.341973150227,"Co_neg"
57,"Co","neg",1,0.507376599998679,942.341973150227,"Co_neg"
57,"Co","neg",1,0.550068700002157,942.341973150227,"Co_neg"
57,"Co","neg",1,0.455199399999401,942.341973150227,"Co_neg"
57,"Co","neg",1,0.653044499998941,942.341973150227,"Co_neg"
57,"Co","neg",1,0.829475800001092,942.341973150227,"Co_neg"
57,"Co","neg",1,0.493515100002696,942.341973150227,"Co_neg"
57,"Co","neg",1,0.56937839999955,942.341973150227,"Co_neg"
57,"Co","neg",1,0.538186800000403,942.341973150227,"Co_neg"
57,"Co","neg",1,0.546344200000021,942.341973150227,"Co_neg"
57,"Co","neg",1,0.563896400002704,942.341973150227,"Co_neg"
57,"Co","neg",1,0.574821999998676,942.341973150227,"Co_neg"
57,"Co","neg",1,0.489340800002537,942.341973150227,"Co_neg"
57,"Co","neg",1,0.514028800000233,942.341973150227,"Co_neg"
57,"Co","neg",1,0.438637800001743,942.341973150227,"Co_neg"
57,"Co","neg",1,0.581767100000434,942.341973150227,"Co_neg"
57,"Co","neg",1,0.563302800001111,942.341973150227,"Co_neg"
57,"Co","neg",1,0.847021100002166,942.341973150227,"Co_neg"
57,"Co","neg",1,0.636519300001964,942.341973150227,"Co_neg"
57,"Co","neg",1,0.532539699997869,942.341973150227,"Co_neg"
57,"Co","neg",1,0.517383800000971,942.341973150227,"Co_neg"
57,"Co","neg",1,0.537424899997859,942.341973150227,"Co_neg"
57,"Co","neg",1,0.493115299999772,942.341973150227,"Co_neg"
57,"Co","neg",1,0.649311400000443,942.341973150227,"Co_neg"
57,"Co","neg",1,0.555335599998216,942.341973150227,"Co_neg"
57,"Co","neg",1,0.481889399998181,942.341973150227,"Co_neg"
57,"Co","pos",1,0.51692770000227,942.341973150227,"Co_pos"
57,"Co","pos",1,0.566001999999571,942.341973150227,"Co_pos"
57,"Co","pos",1,0.51352290000068,942.341973150227,"Co_pos"
57,"Co","pos",1,0.586219599998003,942.341973150227,"Co_pos"
57,"Co","pos",1,0.649578200001997,942.341973150227,"Co_pos"
57,"Co","pos",1,1.00991270000304,942.341973150227,"Co_pos"
57,"Co","pos",1,0.646638800000801,942.341973150227,"Co_pos"
57,"Co","pos",0,0.626579600000696,942.341973150227,"Co_pos"
57,"Co","pos",1,0.558103499999561,942.341973150227,"Co_pos"
57,"Co","pos",1,0.727026500000648,942.341973150227,"Co_pos"
57,"Co","pos",1,0.744130499999301,942.341973150227,"Co_pos"
57,"Co","pos",1,1.01399939999828,942.341973150227,"Co_pos"
57,"Co","pos",1,0.634085100002267,942.341973150227,"Co_pos"
57,"Co","pos",1,0.666421199999604,942.341973150227,"Co_pos"
