"subj_idx","response","rt"
0,1,0.710403200020664
0,1,0.610607000009622
0,1,0.61850530000811
0,1,0.657493500009878
0,1,0.441779100015992
0,1,0.65848460001871
0,1,0.713816500006942
0,1,0.69300060000387
0,1,0.945350599999074
0,1,0.588967800009414
0,1,0.985038000013446
0,1,0.546051500015892
0,1,1.53274920000695
0,0,1.28578380000545
0,1,1.13475080000353
0,1,0.626688900010777
0,1,0.631297700005234
0,1,0.531834100009291
0,1,0.670329700005823
0,1,0.607194400014123
0,1,0.568716800014954
0,1,0.610539100016467
0,1,0.681591800021124
0,1,0.54999610001687
0,1,0.701071600007708
0,1,0.586858400012716
0,1,0.647643200019957
0,1,0.628933100015274
0,1,0.535481400002027
0,1,0.555610100011108
0,1,0.901090800020029
0,1,0.568896400014637
0,1,0.727758500011987
0,1,0.641132300006575
0,1,0.541111900020042
0,1,0.669088599999668
0,1,0.672004500011099
0,1,0.681545900006313
0,1,0.661516700012726
0,1,0.768028000020422
0,1,0.684835300009581
0,1,0.636875400014105
0,1,0.623327300010715
0,1,0.567465900006937
0,1,1.43373010000505
0,1,1.1678421000106
0,1,0.5789766000089
0,1,0.646653200004948
0,1,0.783209100016393
0,1,0.67224620001798
0,1,0.99936770000204
0,1,0.608019800012698
0,1,0.963930600002641
0,1,0.57892100000754
0,1,0.651957500012941
0,1,0.641506900006789
0,1,1.00467239999853
0,1,0.604060100013157
0,1,0.665923100008513
0,1,0.64380930000334
0,1,0.869559800004936
0,1,0.541690100013511
0,1,0.545757700005197
0,1,0.602809300020454
0,1,0.504842100010137
0,1,1.299485800002
0,1,0.506257200016989
0,1,0.531591999999364
0,1,0.59382320001896
0,1,0.578345100017032
0,1,0.558076400018763
0,1,0.601233900000807
0,1,0.600774800012005
0,1,0.893861300006392
0,1,0.479094500013161
0,1,0.862025100010214
0,1,0.52964070001326
0,1,1.28138290002244
0,1,0.688155000010738
0,1,0.494362300014473
1,1,0.718951200000447
1,1,0.610617499998625
1,1,0.48847079999905
1,1,0.521137199997611
1,1,0.479407899998478
1,1,0.574022200002219
1,1,0.450997799998731
1,1,0.556325400000787
1,1,0.491540300001361
1,1,0.590176199999405
1,1,0.790477200000169
1,1,0.42420409999977
1,1,0.679246399999101
1,0,0.382461999997759
1,1,0.405825100002403
1,1,0.52529929999946
1,1,0.671521500000381
1,1,0.476351000001159
1,1,0.643365699997958
1,1,0.507517999998527
1,1,0.572903699998278
1,1,0.456474099999468
1,1,0.397638500002358
1,1,0.522518599998875
